PDB ID,Asym ID1,Asym ID2,Auth Asym ID1,Auth Asym ID2,Uniprot accession1,Uniprot accession2,Uniprot boundary1
3LU7,None,None,"A,B",None,P02768,None,594-608
3LU8,None,None,"A,B",None,P02768,None,594-608
4EMX,None,None,"A,B",None,P02768,None,594-608
4G03,None,None,"A,B",None,P02768,None,594-608
4G04,None,None,"A,B",None,P02768,None,594-608
4HGM,None,None,B,None,P02768,None,594-608
4L9K,None,None,"A,B",None,P02768,None,594-608
4L9Q,None,None,"A,B",None,P02768,None,594-608
4LA0,None,None,"A,B",None,P02768,None,594-608
4LB2,None,None,"A,B",None,P02768,None,594-608
4Z69,None,None,"A,I",None,P02768,None,594-608
1OF1,None,None,A,None,P0DTH5,None,274-279
1QHI,None,None,"A,B",None,P0DTH5,None,274-279
1P7C,None,None,"A,B",None,P0DTH5,None,274-279
3F0T,None,None,A,None,P0DTH5,None,274-279
4JBX,None,None,A,None,P0DTH5,None,274-279
4JBY,None,None,A,None,P0DTH5,None,274-279
4OQL,None,None,A,None,P0DTH5,None,274-279
4OQM,None,None,A,None,P0DTH5,None,274-279
4OQN,None,None,A,None,P0DTH5,None,274-279
4OQX,None,None,"A,B",None,P0DTH5,None,274-279
1E2H,None,None,A,None,P0DTH5,None,274-279
1E2I,None,None,A,None,P0DTH5,None,274-279
1E2K,None,None,A,None,P0DTH5,None,274-279
1E2M,None,None,A,None,P0DTH5,None,274-279
1E2N,None,None,A,None,P0DTH5,None,274-279
1KI2,None,None,"A,B",None,P0DTH5,None,274-279
1KI3,None,None,"A,B",None,P0DTH5,None,274-279
1KI4,None,None,"A,B",None,P0DTH5,None,274-279
1KI6,None,None,B,None,P0DTH5,None,274-279
1KI7,None,None,"A,B",None,P0DTH5,None,274-279
1KI8,None,None,"A,B",None,P0DTH5,None,274-279
3RDP,None,None,A,None,P0DTH5,None,274-279
4IVP,None,None,A,None,P0DTH5,None,274-279
4IVQ,None,None,B,None,P0DTH5,None,274-279
4IVR,None,None,"A,B",None,P0DTH5,None,274-279
1UJW,None,None,A,None,P06129,None,198-212
1HXD,None,None,"A,B",None,P06709,None,212-220
2V8W,None,None,"A,E",None,P06730,None,206-210
2V8X,None,None,"A,E",None,P06730,None,206-210
2V8Y,None,None,"A,E",None,P06730,None,206-210
3TF2,None,None,"A,B,C,D",None,P06730,None,206-210
4AZA,None,None,"A,C",None,P06730,None,206-210
4BEA,None,None,A,None,P06730,None,206-210
5EHC,None,None,A,None,P06730,None,206-210
5EIR,None,None,A,None,P06730,None,206-210
2USH,None,None,A,None,P07024,None,324-329
4YWB,None,None,C,None,P07379,None,3-8
3IHI,None,None,"A,B",None,P07607,None,1-13
4E5O,None,None,"A,B,C,D,E,F",None,P07607,None,1-13
4EIN,None,None,"A,B",None,P07607,None,1-13
2WI2,None,None,"A,B",None,P07900,None,224-229
4FCP,None,None,"A,B",None,P07900,None,224-229
3T2S,None,None,"A,B",None,P07900,None,224-229
4L93,None,None,"A,B",None,P07900,None,224-229
1G05,None,None,"A,B",None,P08254,None,242-247
1HY7,None,None,"A,B",None,P08254,None,242-247
2IRV,None,None,A,None,P09391,None,245-250
2NRF,None,None,B,None,P09391,None,245-250
2V5H,None,None,I,None,P0A3F4,None,37-53
4C3M,None,None,"A,B,C",None,P0A3F4,None,37-53
3BKT,None,None,D,None,P0A6Z6,None,63-78
3BKU,None,None,"A,B,D",None,P0A6Z6,None,63-78
1Q5Y,None,None,D,None,P0A6Z6,None,63-78
3VB3,None,None,A,None,P0C6U8,None,3542-3546
3VB4,None,None,A,None,P0C6U8,None,3542-3546
3VB5,None,None,A,None,P0C6U8,None,3542-3546
3VB6,None,None,A,None,P0C6U8,None,3542-3546
3VB7,None,None,A,None,P0C6U8,None,3542-3546
1AGR,None,None,D,None,P10824,None,4-9
1GP2,None,None,A,None,P10824,None,349-354
1N46,None,None,B,None,P10828,None,254-262
1AXC,None,None,"A,C,E",None,P12004,None,186-192
1U76,None,None,"A,C,E",None,P12004,None,186-192
1U7B,None,None,A,None,P12004,None,186-192
1UL1,None,None,A,None,P12004,None,186-192
2ZVK,None,None,"A,B,C",None,P12004,None,186-192
2ZVL,None,None,"A,B,C,D,E,F",None,P12004,None,186-192
2ZVM,None,None,"A,B,C",None,P12004,None,186-192
3P87,None,None,"A,B,C,D,E,F",None,P12004,None,186-192
3TBL,None,None,"A,B,C",None,P12004,None,186-192
3WGW,None,None,"A,B",None,P12004,None,186-192
4RJF,None,None,"C,E",None,P12004,None,186-192
5MLW,None,None,"A,C,E",None,P12004,None,186-192
1AXC,None,None,"A,C,E",None,P12004,None,256-260
1U76,None,None,"A,C,E",None,P12004,None,256-260
1U7B,None,None,A,None,P12004,None,256-260
1UL1,None,None,"A,B,C",None,P12004,None,256-260
1VYJ,None,None,"A,C,E,I,K",None,P12004,None,256-260
1VYM,None,None,"A,B,C",None,P12004,None,256-260
2ZVK,None,None,"A,B,C",None,P12004,None,256-260
2ZVL,None,None,"A,B,C,D,E,F",None,P12004,None,256-260
2ZVM,None,None,"A,B,C",None,P12004,None,256-260
3P87,None,None,"A,B,C,D,E,F",None,P12004,None,256-260
3TBL,None,None,"A,B,C",None,P12004,None,256-260
3WGW,None,None,"A,B",None,P12004,None,256-260
4RJF,None,None,"A,C,E",None,P12004,None,256-260
5MLO,None,None,"A,C,E",None,P12004,None,256-260
5MLW,None,None,"A,C,E",None,P12004,None,256-260
2PRZ,None,None,"A,B,C,D",None,P13298,None,110-115
4FXD,None,None,B,None,P13382,None,1056-1062
2JJB,None,None,"A,B,C,D",None,P13482,None,32-36
2WYN,None,None,"A,C,D",None,P13482,None,32-36
2JJB,None,None,"A,B,D",None,P13482,None,103-110
2WYN,None,None,"A,B,D",None,P13482,None,103-110
3KM1,None,None,"A,B",None,P14831,None,135-142
3MKG,None,None,"A,B",None,P14831,None,135-142
3S0P,None,None,"A,B,C,D,E,F,G,H",None,P14831,None,135-142
3KM1,None,None,"A,B",None,P14831,None,188-204
3MKG,None,None,"A,B",None,P14831,None,188-204
3S0P,None,None,"A,B,C,D,E,F,G,H",None,P14831,None,188-204
1S2K,None,None,A,None,P15369,None,130-134
2IFR,None,None,A,None,P15369,None,130-134
1JF7,None,None,"A,B",None,P18031,None,283-298
5L0D,None,None,"A,B,C,D",None,P18206,None,1117-1122
4AZL,None,None,"A,B",None,P18895,None,116-120
4B61,None,None,B,None,P18895,None,116-120
4B61,None,None,A,None,P18895,None,441-453
1ZZD,None,None,A,None,P21524,None,15-45
2CVY,None,None,A,None,P21524,None,15-45
2ZLF,None,None,A,None,P21524,None,15-45
1ZZD,None,None,A,None,P21524,None,52-90
2CVY,None,None,A,None,P21524,None,52-90
2ZLF,None,None,A,None,P21524,None,52-90
1ZZD,None,None,A,None,P21524,None,287-294
2CVY,None,None,A,None,P21524,None,287-294
1ZZD,None,None,A,None,P21524,None,631-638
2CVY,None,None,A,None,P21524,None,631-638
2ZLF,None,None,A,None,P21524,None,631-638
1ZYZ,None,None,B,None,P21524,None,747-796
1ZZD,None,None,A,None,P21524,None,747-796
2CVY,None,None,A,None,P21524,None,747-796
2ZLF,None,None,A,None,P21524,None,747-796
2X8B,None,None,A,None,P22303,None,290-295
4EY4,None,None,"A,B",None,P22303,None,290-295
4EY5,None,None,"A,B",None,P22303,None,290-295
4EY6,None,None,"A,B",None,P22303,None,290-295
4EY7,None,None,"A,B",None,P22303,None,290-295
4EY8,None,None,A,None,P22303,None,290-295
4M0E,None,None,A,None,P22303,None,290-295
4M0F,None,None,"A,B",None,P22303,None,290-295
5FPQ,None,None,"A,B",None,P22303,None,290-295
5HF5,None,None,"A,B",None,P22303,None,290-295
5HF6,None,None,"A,B",None,P22303,None,290-295
5HF8,None,None,"A,B",None,P22303,None,290-295
5HF9,None,None,"A,B",None,P22303,None,290-295
5HFA,None,None,"A,B",None,P22303,None,290-295
1B41,None,None,A,None,P22303,None,290-295
4JO6,None,None,"A,B,C,D",None,P22629,None,159-163
5N7X,None,None,"A,B,E,F,H,K,M,O",None,P22629,None,159-163
5N89,None,None,"A,B,D,F,H,K,M,O",None,P22629,None,159-163
5N8B,None,None,"A,B,G",None,P22629,None,159-163
5N8E,None,None,"A,B,C,D",None,P22629,None,159-163
5N8J,None,None,"A,B,C,D",None,P22629,None,159-163
5N8W,None,None,"A,B",None,P22629,None,159-163
5N99,None,None,"A,B,D,G,I,K,M,O,Q,S,U,Y",None,P22629,None,159-163
1JAP,None,None,A,None,P22894,None,100-104
1BUH,None,None,A,None,P24941,None,38-46
2I40,None,None,A,None,P24941,None,38-46
4L9I,None,None,B,None,P28327,None,482-488
1FA0,None,None,B,None,P29468,None,445-456
1OM4,None,None,"A,B",None,P29476,None,339-347
2HX3,None,None,"A,B",None,P29476,None,339-347
2HX4,None,None,"A,B",None,P29476,None,339-347
3B3M,None,None,"A,B",None,P29476,None,339-347
3B3N,None,None,"A,B",None,P29476,None,339-347
3B3P,None,None,"A,B",None,P29476,None,339-347
3HSN,None,None,"A,B",None,P29476,None,339-347
3HSO,None,None,"A,B",None,P29476,None,339-347
3HSP,None,None,"A,B",None,P29476,None,339-347
3JT3,None,None,"A,B",None,P29476,None,339-347
3JT4,None,None,"A,B",None,P29476,None,339-347
3JT5,None,None,"A,B",None,P29476,None,339-347
3JT6,None,None,"A,B",None,P29476,None,339-347
3JT7,None,None,"A,B",None,P29476,None,339-347
3JT8,None,None,"A,B",None,P29476,None,339-347
3JT9,None,None,"A,B",None,P29476,None,339-347
3JTA,None,None,"A,B",None,P29476,None,339-347
3N2R,None,None,"A,B",None,P29476,None,339-347
3N5V,None,None,"A,B",None,P29476,None,339-347
3N5W,None,None,"A,B",None,P29476,None,339-347
3N5X,None,None,"A,B",None,P29476,None,339-347
3N5Y,None,None,"A,B",None,P29476,None,339-347
3N5Z,None,None,"A,B",None,P29476,None,339-347
3N60,None,None,"A,B",None,P29476,None,339-347
3NLM,None,None,"A,B",None,P29476,None,339-347
3NLV,None,None,"A,B",None,P29476,None,339-347
3NLW,None,None,"A,B",None,P29476,None,339-347
3NLX,None,None,"A,B",None,P29476,None,339-347
3NLY,None,None,"A,B",None,P29476,None,339-347
3NLZ,None,None,"A,B",None,P29476,None,339-347
3NM0,None,None,"A,B",None,P29476,None,339-347
3NNY,None,None,"A,B",None,P29476,None,339-347
3NNZ,None,None,"A,B",None,P29476,None,339-347
3PNE,None,None,"A,B",None,P29476,None,339-347
3PNF,None,None,"A,B",None,P29476,None,339-347
3PNG,None,None,"A,B",None,P29476,None,339-347
3Q99,None,None,"A,B",None,P29476,None,339-347
3Q9A,None,None,"A,B",None,P29476,None,339-347
3RQJ,None,None,"A,B",None,P29476,None,339-347
3RQK,None,None,"A,B",None,P29476,None,339-347
3RQL,None,None,"A,B",None,P29476,None,339-347
3RQM,None,None,"A,B",None,P29476,None,339-347
3RQN,None,None,"A,B",None,P29476,None,339-347
3SVP,None,None,"A,B",None,P29476,None,339-347
3SVQ,None,None,"A,B",None,P29476,None,339-347
3TYL,None,None,"A,B",None,P29476,None,339-347
3TYM,None,None,"A,B",None,P29476,None,339-347
3TYN,None,None,"A,B",None,P29476,None,339-347
3TYO,None,None,"A,B",None,P29476,None,339-347
3UFO,None,None,"A,B",None,P29476,None,339-347
3UFP,None,None,"A,B",None,P29476,None,339-347
3UFQ,None,None,"A,B",None,P29476,None,339-347
3UFR,None,None,"A,B",None,P29476,None,339-347
3UFS,None,None,"A,B",None,P29476,None,339-347
3UFT,None,None,"A,B",None,P29476,None,339-347
3UFU,None,None,"A,B",None,P29476,None,339-347
3UFV,None,None,"A,B",None,P29476,None,339-347
3UFW,None,None,"A,B",None,P29476,None,339-347
4C39,None,None,"A,B",None,P29476,None,339-347
4CAM,None,None,"A,B",None,P29476,None,339-347
4CAN,None,None,"A,B",None,P29476,None,339-347
4CAO,None,None,"A,B",None,P29476,None,339-347
4CAP,None,None,"A,B",None,P29476,None,339-347
4CAQ,None,None,"A,B",None,P29476,None,339-347
4CDT,None,None,"A,B",None,P29476,None,339-347
4CTP,None,None,"A,B",None,P29476,None,339-347
4CTQ,None,None,"A,B",None,P29476,None,339-347
4CTR,None,None,"A,B",None,P29476,None,339-347
4CTT,None,None,"A,B",None,P29476,None,339-347
4CTU,None,None,"A,B",None,P29476,None,339-347
4CTV,None,None,"A,B",None,P29476,None,339-347
4CTW,None,None,"A,B",None,P29476,None,339-347
4CTX,None,None,"A,B",None,P29476,None,339-347
4D2Y,None,None,"A,B",None,P29476,None,339-347
4D2Z,None,None,"A,B",None,P29476,None,339-347
4D30,None,None,"A,B",None,P29476,None,339-347
4D31,None,None,"A,B",None,P29476,None,339-347
4D32,None,None,"A,B",None,P29476,None,339-347
4D3B,None,None,"A,B",None,P29476,None,339-347
4D7O,None,None,"A,B",None,P29476,None,339-347
4EUX,None,None,"A,B",None,P29476,None,339-347
4FVW,None,None,"A,B",None,P29476,None,339-347
4FVX,None,None,"A,B",None,P29476,None,339-347
4FVY,None,None,"A,B",None,P29476,None,339-347
4FVZ,None,None,"A,B",None,P29476,None,339-347
4FW0,None,None,"A,B",None,P29476,None,339-347
4GQE,None,None,"A,B",None,P29476,None,339-347
4IMS,None,None,"A,B",None,P29476,None,339-347
4IMT,None,None,"A,B",None,P29476,None,339-347
4IMU,None,None,"A,B",None,P29476,None,339-347
4IMW,None,None,"A,B",None,P29476,None,339-347
4JSE,None,None,"A,B",None,P29476,None,339-347
4JSF,None,None,"A,B",None,P29476,None,339-347
4JSI,None,None,"A,B",None,P29476,None,339-347
4JSJ,None,None,"A,B",None,P29476,None,339-347
4K5D,None,None,"A,B",None,P29476,None,339-347
4K5F,None,None,"A,B",None,P29476,None,339-347
4K5G,None,None,"A,B",None,P29476,None,339-347
4KCH,None,None,"A,B",None,P29476,None,339-347
4KCI,None,None,"A,B",None,P29476,None,339-347
4KCJ,None,None,"A,B",None,P29476,None,339-347
4KCK,None,None,"A,B",None,P29476,None,339-347
4KCL,None,None,"A,B",None,P29476,None,339-347
4KCM,None,None,"A,B",None,P29476,None,339-347
4KCN,None,None,"A,B",None,P29476,None,339-347
4KCO,None,None,"A,B",None,P29476,None,339-347
4LUX,None,None,"A,B",None,P29476,None,339-347
4UGZ,None,None,"A,B",None,P29476,None,339-347
4UH0,None,None,"A,B",None,P29476,None,339-347
4UH1,None,None,"A,B",None,P29476,None,339-347
4UH2,None,None,"A,B",None,P29476,None,339-347
4UH3,None,None,"A,B",None,P29476,None,339-347
4UH4,None,None,"A,B",None,P29476,None,339-347
4UPM,None,None,"A,B",None,P29476,None,339-347
4UPN,None,None,"A,B",None,P29476,None,339-347
4UPO,None,None,"A,B",None,P29476,None,339-347
4UPP,None,None,"A,B",None,P29476,None,339-347
4V3V,None,None,"A,B",None,P29476,None,339-347
4V3W,None,None,"A,B",None,P29476,None,339-347
4V3X,None,None,"A,B",None,P29476,None,339-347
4V3Y,None,None,"A,B",None,P29476,None,339-347
4V3Z,None,None,"A,B",None,P29476,None,339-347
5AD4,None,None,"A,B",None,P29476,None,339-347
5AD5,None,None,"A,B",None,P29476,None,339-347
5AD6,None,None,"A,B",None,P29476,None,339-347
5AD7,None,None,"A,B",None,P29476,None,339-347
5AD8,None,None,"A,B",None,P29476,None,339-347
5AD9,None,None,"A,B",None,P29476,None,339-347
5ADA,None,None,"A,B",None,P29476,None,339-347
5ADB,None,None,"A,B",None,P29476,None,339-347
5ADC,None,None,"A,B",None,P29476,None,339-347
5AGK,None,None,"A,B",None,P29476,None,339-347
5AGL,None,None,"A,B",None,P29476,None,339-347
5AGM,None,None,"A,B",None,P29476,None,339-347
5AGN,None,None,"A,B",None,P29476,None,339-347
5AGO,None,None,"A,B",None,P29476,None,339-347
5AGP,None,None,"A,B",None,P29476,None,339-347
5FVP,None,None,"A,B",None,P29476,None,339-347
5FVQ,None,None,"A,B",None,P29476,None,339-347
5FVR,None,None,"A,B",None,P29476,None,339-347
5FVS,None,None,"A,B",None,P29476,None,339-347
5FVT,None,None,"A,B",None,P29476,None,339-347
5FW0,None,None,"A,B",None,P29476,None,339-347
5UNR,None,None,"A,B",None,P29476,None,339-347
5UNS,None,None,"A,B",None,P29476,None,339-347
5UNT,None,None,"A,B",None,P29476,None,339-347
5UNU,None,None,"A,B",None,P29476,None,339-347
5UNV,None,None,"A,B",None,P29476,None,339-347
5UNW,None,None,"A,B",None,P29476,None,339-347
5UNX,None,None,"A,B",None,P29476,None,339-347
5UNY,None,None,"A,B",None,P29476,None,339-347
5UNZ,None,None,"A,B",None,P29476,None,339-347
5UO0,None,None,"A,B",None,P29476,None,339-347
5VUI,None,None,"A,B",None,P29476,None,339-347
5VUJ,None,None,"A,B",None,P29476,None,339-347
5VUK,None,None,"A,B",None,P29476,None,339-347
5VUL,None,None,"A,B",None,P29476,None,339-347
5VUM,None,None,"A,B",None,P29476,None,339-347
5VUN,None,None,"A,B",None,P29476,None,339-347
5VUO,None,None,"A,B",None,P29476,None,339-347
5VUP,None,None,"A,B",None,P29476,None,339-347
5VUQ,None,None,"A,B",None,P29476,None,339-347
5VUR,None,None,"A,B",None,P29476,None,339-347
5VUS,None,None,"A,B",None,P29476,None,339-347
5VUT,None,None,"A,B",None,P29476,None,339-347
5VUU,None,None,"A,B",None,P29476,None,339-347
1OM5,None,None,"A,B",None,P29476,None,339-347
1P6H,None,None,"A,B",None,P29476,None,339-347
1P6I,None,None,"A,B",None,P29476,None,339-347
1P6J,None,None,"A,B",None,P29476,None,339-347
1RS6,None,None,"A,B",None,P29476,None,339-347
1RS7,None,None,"A,B",None,P29476,None,339-347
2G6H,None,None,"A,B",None,P29476,None,339-347
2G6I,None,None,"A,B",None,P29476,None,339-347
2G6K,None,None,"A,B",None,P29476,None,339-347
2G6L,None,None,"A,B",None,P29476,None,339-347
2G6M,None,None,"A,B",None,P29476,None,339-347
2G6N,None,None,"A,B",None,P29476,None,339-347
1K2R,None,None,"A,B",None,P29476,None,339-347
1K2S,None,None,"A,B",None,P29476,None,339-347
1K2T,None,None,"A,B",None,P29476,None,339-347
1K2U,None,None,"A,B",None,P29476,None,339-347
1LZX,None,None,"A,B",None,P29476,None,339-347
1LZZ,None,None,"A,B",None,P29476,None,339-347
1M00,None,None,"A,B",None,P29476,None,339-347
1MMV,None,None,"A,B",None,P29476,None,339-347
1MMW,None,None,"A,B",None,P29476,None,339-347
1VGO,None,None,"A,B",None,P29563,None,244-248
2Z55,None,None,"B,D,E",None,P29563,None,244-248
4NDN,None,None,"A,C",None,P31153,None,116-126
1G64,None,None,A,None,P31570,None,7-26
3O08,None,None,"A,B",None,P33284,None,2-16
3O5B,None,None,"A,B",None,P33284,None,2-16
3O6W,None,None,"A,B",None,P33284,None,2-16
5GTN,None,None,A,None,P37231,None,293-301
5GTO,None,None,A,None,P37231,None,293-301
5GTP,None,None,A,None,P37231,None,293-301
1NYX,None,None,"A,B",None,P37231,None,293-301
4R2U,None,None,"A,D",None,P37231,None,293-301
1KNU,None,None,"A,B",None,P37231,None,293-301
3B0Q,None,None,"A,B",None,P37231,None,293-301
3B0R,None,None,"A,B",None,P37231,None,293-301
4R06,None,None,"A,B",None,P37231,None,293-301
5TTO,None,None,"A,B",None,P37231,None,293-301
5U5L,None,None,"A,B",None,P37231,None,293-301
2POB,None,None,"A,B",None,P37231,None,293-301
3FUR,None,None,A,None,P37231,None,293-301
3H0A,None,None,D,None,P37231,None,293-301
3K8S,None,None,"A,B",None,P37231,None,293-301
3KMG,None,None,"A,D",None,P37231,None,293-301
2FVJ,None,None,A,None,P37231,None,293-301
2GTK,None,None,A,None,P37231,None,293-301
2HWQ,None,None,"A,B",None,P37231,None,293-301
2HWR,None,None,"A,B",None,P37231,None,293-301
2Q8S,None,None,"A,B",None,P37231,None,293-301
3FEJ,None,None,A,None,P37231,None,293-301
3G9E,None,None,A,None,P37231,None,293-301
3IA6,None,None,"A,B",None,P37231,None,293-301
3CWD,None,None,"A,B",None,P37231,None,293-301
4FGY,None,None,A,None,P37231,None,293-301
3U9Q,None,None,A,None,P37231,None,293-301
4Y29,None,None,A,None,P37231,None,293-301
1SUL,None,None,A,None,P38424,None,51-59
4L1B,None,None,A,None,P42336,None,233-241
4L2Y,None,None,A,None,P42336,None,233-241
5DXH,None,None,"A,D",None,P42336,None,414-418
5DXH,None,None,"A,D",None,P42336,None,940-948
4L1B,None,None,A,None,P42336,None,1052-1062
4L23,None,None,A,None,P42336,None,1052-1062
4L2Y,None,None,A,None,P42336,None,1052-1062
5DXH,None,None,"A,D",None,P42336,None,1052-1062
2I91,None,None,"A,B",None,P42700,None,136-143
4MCB,None,None,A,None,P43912,None,161-169
4MCC,None,None,"A,B",None,P43912,None,161-169
2PZY,None,None,"A,D",None,P49137,None,153-158
3KC3,None,None,"A,C,D,G,J",None,P49137,None,153-158
3WI6,None,None,"A,B,C,D,E,F",None,P49137,None,153-158
3R2B,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,153-158
2PZY,None,None,"A,B,C,D",None,P49137,None,216-229
3A2C,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,216-229
3KC3,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,216-229
3WI6,None,None,"A,B,C,D,E,F",None,P49137,None,216-229
3R2B,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,216-229
3A2C,None,None,"A,B,C,D,E,G,H,I,J,K,L",None,P49137,None,236-240
3KC3,None,None,H,None,P49137,None,236-240
3WI6,None,None,"A,B,C,D,E,F",None,P49137,None,236-240
3R2B,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,236-240
4TYH,None,None,A,None,P49137,None,265-274
2PZY,None,None,B,None,P49137,None,265-274
3A2C,None,None,"A,B,C,D,E,G,H,I,J,K,L",None,P49137,None,265-274
3KC3,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,265-274
3WI6,None,None,"A,B,C,D,E,F",None,P49137,None,265-274
3R2B,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,265-274
2PZY,None,None,"A,B,C,D",None,P49137,None,346-364
3A2C,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,346-364
3KC3,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,346-364
3WI6,None,None,"A,B,C,D,E,F",None,P49137,None,346-364
3R2B,None,None,"A,B,C,D,E,F,G,H,I,J,K,L",None,P49137,None,346-364
1KWP,None,None,B,None,P49137,None,379-385
1ROZ,None,None,B,None,P49366,None,78-92
1RQD,None,None,B,None,P49366,None,78-92
1II6,None,None,"A,B",None,P52732,None,272-287
1YRS,None,None,"A,B",None,P52732,None,272-287
2FME,None,None,"A,B",None,P52732,None,272-287
2G1Q,None,None,"A,B",None,P52732,None,272-287
2GM1,None,None,"A,B,D,E",None,P52732,None,272-287
2PG2,None,None,"A,B",None,P52732,None,272-287
2UYI,None,None,"A,B",None,P52732,None,272-287
2UYM,None,None,"A,B",None,P52732,None,272-287
2WOG,None,None,"A,B,C",None,P52732,None,272-287
2X2R,None,None,"A,B,C",None,P52732,None,272-287
2X7C,None,None,"A,B",None,P52732,None,272-287
2X7D,None,None,"A,B",None,P52732,None,272-287
2X7E,None,None,"A,B",None,P52732,None,272-287
2XAE,None,None,"A,B,C",None,P52732,None,272-287
3K3B,None,None,"A,B",None,P52732,None,272-287
3K5E,None,None,"A,B",None,P52732,None,272-287
3L9H,None,None,"A,B",None,P52732,None,272-287
4A51,None,None,"A,B,C,D,E,F,G",None,P52732,None,272-287
4A5Y,None,None,"A,B,C",None,P52732,None,272-287
1Q0B,None,None,"A,B",None,P52732,None,272-287
2FKY,None,None,"A,B",None,P52732,None,272-287
2FL2,None,None,"A,B",None,P52732,None,272-287
2FL6,None,None,"A,B",None,P52732,None,272-287
2IEH,None,None,"A,B",None,P52732,None,272-287
2Q2Y,None,None,"A,B",None,P52732,None,272-287
2Q2Z,None,None,"A,B",None,P52732,None,272-287
3CJO,None,None,"A,B",None,P52732,None,272-287
1X88,None,None,"A,B",None,P52732,None,272-287
1Q4K,None,None,C,None,P53350,None,495-506
2OJX,None,None,A,None,P53350,None,495-506
1Q4O,None,None,"A,B",None,P53350,None,495-506
4LKM,None,None,"A,C",None,P53350,None,495-506
4RCP,None,None,A,None,P53350,None,495-506
4HY2,None,None,A,None,P53350,None,495-506
3HIH,None,None,B,None,P53350,None,495-506
4HAB,None,None,C,None,P53350,None,495-506
4LKL,None,None,A,None,P53350,None,495-506
4O9W,None,None,A,None,P53350,None,495-506
3C5L,None,None,A,None,P53350,None,495-506
3V6R,None,None,"A,B",None,P53779,None,211-224
3V6S,None,None,"A,B",None,P53779,None,211-224
3OXI,None,None,A,None,P53779,None,211-224
4H39,None,None,A,None,P53779,None,211-224
3V6R,None,None,"A,B",None,P53779,None,369-382
3V6S,None,None,"A,B",None,P53779,None,369-382
3OXI,None,None,A,None,P53779,None,369-382
5V0N,None,None,"A,B,C",None,P56817,None,218-230
3IXK,None,None,"A,B,C",None,P56817,None,218-230
5DQC,None,None,"A,B,C",None,P56817,None,218-230
3IXJ,None,None,"A,B,C",None,P56817,None,218-230
4K8S,None,None,"A,B,C",None,P56817,None,218-230
4K9H,None,None,"A,B,C",None,P56817,None,218-230
2P44,None,None,A,None,P61823,None,42-49
2P49,None,None,A,None,P61823,None,42-49
2XOG,None,None,"A,B",None,P61823,None,42-49
2XOI,None,None,B,None,P61823,None,42-49
3EUX,None,None,A,None,P61823,None,42-49
3EUY,None,None,"A,B",None,P61823,None,42-49
3EUZ,None,None,"A,B",None,P61823,None,42-49
3EV0,None,None,B,None,P61823,None,42-49
3EV1,None,None,A,None,P61823,None,42-49
3EV2,None,None,A,None,P61823,None,42-49
3EV3,None,None,"A,B",None,P61823,None,42-49
3EV4,None,None,"A,B",None,P61823,None,42-49
3EV5,None,None,B,None,P61823,None,42-49
3EV6,None,None,A,None,P61823,None,42-49
3QSK,None,None,A,None,P61823,None,42-49
4OT4,None,None,B,None,P61823,None,42-49
4POU,None,None,A,None,P61823,None,42-49
4QH3,None,None,"A,B",None,P61823,None,42-49
4S0Q,None,None,"A,B",None,P61823,None,42-49
4S18,None,None,"A,B",None,P61823,None,42-49
4GM8,None,None,"A,B,C,D",None,P61964,None,24-30
4GM9,None,None,B,None,P61964,None,24-30
4GMB,None,None,A,None,P61964,None,24-30
4Y7R,None,None,A,None,P61964,None,24-30
2H68,None,None,"A,B",None,P61964,None,24-30
2H6K,None,None,"A,B",None,P61964,None,24-30
2H6N,None,None,"A,B",None,P61964,None,24-30
2H6Q,None,None,"A,B",None,P61964,None,24-30
3EG6,None,None,A,None,P61964,None,24-30
4ERQ,None,None,"A,B,C",None,P61964,None,24-30
4ERY,None,None,A,None,P61964,None,24-30
4ERZ,None,None,"A,B,C",None,P61964,None,24-30
4ES0,None,None,A,None,P61964,None,24-30
4ESG,None,None,"A,B",None,P61964,None,24-30
4EWR,None,None,A,None,P61964,None,24-30
1IJJ,None,None,"A,B",None,P68135,None,3-7
1P8Z,None,None,A,None,P68135,None,3-7
1RGI,None,None,A,None,P68135,None,3-7
1SQK,None,None,A,None,P68135,None,3-7
2V51,None,None,"B,D",None,P68135,None,3-7
2V52,None,None,B,None,P68135,None,3-7
2VYP,None,None,"A,B",None,P68135,None,3-7
3DAW,None,None,A,None,P68135,None,3-7
3FFK,None,None,"B,E",None,P68135,None,3-7
3TU5,None,None,A,None,P68135,None,3-7
4PKG,None,None,A,None,P68135,None,3-7
4PKH,None,None,"A,D,F,I",None,P68135,None,3-7
4PKI,None,None,A,None,P68135,None,3-7
4Z94,None,None,A,None,P68135,None,3-7
4B1V,None,None,"A,B",None,P68135,None,3-7
